ds,ts,ts_log,first_diff,ts_log_ma,ts_ma,ts_log_diff,ts_ma_diff,ts_log_ma_diff,ts_log_ewma,ts_log_ewma_diff,seasonal_first_diff,trend,seasonal,residual,forecast
2001-07-27,26.5,3.2771447329921766,1.2399999999999984,3.2901480896783872,26.865714285714308,0.04792261606983139,-0.36571428571430786,-0.013003356686210665,3.317773286849061,-0.04062855385688424,-0.13000000000000256,-0.23230769230769233,-0.18392815918056232,1.6562358514882531,-0.3334019789736151
2001-08-03,27.1,3.299533727885655,0.6000000000000014,3.280961251502283,26.608571428571448,0.022388994893478564,0.49142857142855334,0.018572476383372116,3.3160537280645483,-0.016520000178893213,0.8399999999999999,-0.21173076923076928,0.08922743522503157,0.7225033340057392,0.26517283963351246
2001-08-10,27.87,3.327550841493857,0.7699999999999996,3.2850164208446904,26.72000000000002,0.028017113608201694,1.1499999999999808,0.04253442064916646,3.317137633790206,0.01041320770365095,-0.18999999999999773,-0.20028846153846158,0.22478687578447085,0.7455015857539903,0.13467019991798157
2001-08-17,27.52,3.314913013065143,-0.3500000000000014,3.2911144226589686,26.884285714285735,-0.01263782842871386,0.6357142857142648,0.02379859040617438,3.3169279046998446,-0.0020148916347015877,-0.19000000000000483,-0.18692307692307697,-0.21704878855119233,0.05397186547426788,0.16901772533311277
2001-08-24,27.25,3.305053521109253,-0.2699999999999996,3.2931205795849476,26.938571428571446,-0.009859491955889865,0.3114285714285536,0.011932941524305463,3.3158084313257983,-0.010754910216545177,0.21000000000000085,-0.15807692307692311,-0.7269817722341753,0.6150586953110988,-0.04972763915365691
2001-08-31,26.84,3.289893312103481,-0.41000000000000014,3.291901609367415,26.905714285714307,-0.015160209005772085,-0.06571428571430715,-0.0020082972639339225,3.313365248845354,-0.0234719367418732,0.05000000000000071,-0.13875000000000004,0.0640817475793439,-0.33533174757934403,-0.03203748826175801
2001-09-07,27.38,3.3098128198603027,0.5399999999999991,3.3034145669299804,27.20857142857145,0.01991950775682172,0.1714285714285495,0.006398252930322368,3.313030338857681,-0.0032175189973782103,-0.379999999999999,-0.11173076923076927,0.07945470795230461,0.5722760612784639,-0.05949019195896721
2001-09-14,28.22,3.340030946424668,0.8399999999999999,3.3123983117060507,27.454285714285735,0.03021812656436529,0.7657142857142638,0.02763263471861732,3.3155758572017446,0.024455089222923387,2.6499999999999986,-0.07461538461538467,0.049448880446474996,0.8651665041689095,0.12604492733703443
2001-09-21,27.09,3.2991646560970036,-1.129999999999999,3.3123455871648146,27.452857142857166,-0.04086629032766442,-0.3628571428571661,-0.013180931067811041,3.3140286692965613,-0.014864013199557657,-0.41000000000000014,-0.03644230769230773,-0.0868389983414023,-1.006718693966289,0.18278136505792597
2001-09-28,22.35,3.106826321059578,-4.739999999999998,3.280813512817061,26.664285714285736,-0.1923383350374257,-4.3142857142857345,-0.17398719175748312,3.2944943911488647,-0.18766807008928676,-5.239999999999998,-0.020865384615384647,0.05712079186838924,-4.776255407253003,-0.20197793750647275
